User,Film,Rating
Rivki_Mogi,Whipped,2.5
Rivki_Mogi,#Alive,2.328125
Rivki_Mogi,Resident Evil: Afterlife,3.75
Rivki_Mogi,Shark Night,2.5
Rivki_Mogi,Kuntilanak,3.392857
Rivki_Mogi,Bad Genius,4.375
Rivki_Mogi,Psychokinesis,3.3125
Rivki_Mogi,Steel Rain,3.125
Rivki_Mogi,Forgotten,3.5
Rivki_Mogi,Kung Fu Yoga,2.8125
Rivki_Mogi,Thor: Ragnarok,2.0
Rivki_Mogi,Black Panther,3.427083
Rivki_Mogi,Burning,3.53125
Rivki_Mogi,Berlin Syndrome,3.791667
Rivki_Mogi,Message from the King,2.083333
Rivki_Mogi,Dilan 1990,2.5
Rivki_Mogi,Si Doel the Movie,2.333333
Rivki_Mogi,Time to Hunt,5.0
Rivki_Mogi,Happy Old Year,1.875
Rivki_Mogi,6 Underground,3.5
Rivki_Mogi,After,3.5625
Rivki_Mogi,Drive,2.5
Rivki_Mogi,The Last Airbender,3.166667
Rivki_Mogi,Hugo,1.75
Rivki_Mogi,The Danish Girl,2.859375
Rivki_Mogi,Habibie & Ainun,2.5
Rivki_Mogi,The Theory of Everything,5.0
Rivki_Mogi,Don't Be Afraid of the Dark,2.5
Rivki_Mogi,Suckseed,3.75
Rivki_Mogi,The Adventures of Tintin,4.5
Rivki_Mogi,The Iron Lady,3.4375
Rivki_Mogi,Inception,5.0
Rivki_Mogi,The Twilight Saga: Breaking Dawn: Part 1,3.366667
Rivki_Mogi,Snowpiercer,4.5
Rivki_Mogi,Underworld: Awakening,2.5
Rivki_Mogi,The Darkest Hour,2.875
Rivki_Mogi,Insidious,4.0
Rivki_Mogi,The Conjuring,2.5
Rivki_Mogi,Tanda Tanya,3.75
Rivki_Mogi,Real Steel,4.5
Rivki_Mogi,Puss in Boots,2.5
Rivki_Mogi,Ip Man 3,2.916667
Rivki_Mogi,The Roommate,3.041667
Rivki_Mogi,The Social Network,3.375
Rivki_Mogi,The Space Between Us,3.125
Rivki_Mogi,Ip Man,2.5
Rivki_Mogi,Twilight,3.375
Rivki_Mogi,Star Trek,2.819444
Rivki_Mogi,Moonlight,3.125
Rivki_Mogi,Safe House,2.5
Rivki_Mogi,Blue Valentine,4.25
Rivki_Mogi,Click,3.0
Rivki_Mogi,Sherlock Holmes,4.25
Rivki_Mogi,Zombieland,2.458333
Rivki_Mogi,,2.75
arulfittron,Gunpowder Milkshake,3.0
arulfittron,Wind River,3.3125
arulfittron,Five Feet Apart,2.0
arulfittron,The Last Letter From Your Lover,3.0
arulfittron,The Book of Henry,2.833333
arulfittron,Si Doel the Movie 2,4.0
arulfittron,Ali & Ratu Ratu Queens,3.0
arulfittron,Wish Dragon,3.5
arulfittron,The Woman in the Window,1.5
arulfittron,The Mitchells vs The Machines,4.5
arulfittron,Tersanjung the Movie,3.5
arulfittron,Geez & Ann,3.5
arulfittron,Generasi 90an: Melankolia,2.5
arulfittron,I Care a Lot,3.0
arulfittron,June & Kopi,3.0
arulfittron,Ma Rainey's Black Bottom,3.5
arulfittron,Mariposa,3.5
arulfittron,Moxie,3.5
arulfittron,Space Sweepers,2.5
arulfittron,The Call,3.75
arulfittron,The White Tiger,3.5
arulfittron,Mile 22,2.78312
arulfittron,His House,3.5
arulfittron,Holidate,2.5
arulfittron,Over the Moon,3.5
arulfittron,The Trial of the Chicago 7,4.0
arulfittron,The Devil All The Time,3.5
arulfittron,I'm Thinking of Ending Things,4.0
arulfittron,Ave Maryam,3.0
arulfittron,Lincoln,2.3125
arulfittron,Midnight Special,4.25
arulfittron,Midnight Special,4.0
arulfittron,Muppets Most Wanted,3.5
arulfittron,Nightcrawler,5.0
arulfittron,Scary Movie 5,4.0
arulfittron,Scott Pilgrim vs. the World,3.1875
arulfittron,Room,3.208333
arulfittron,Surga Yang Tak Dirindukan 2,2.03125
arulfittron,The Doll 2,1.941667
arulfittron,Target,2.6875
arulfittron,Kuntilanak,2.13244
arulfittron,The Kissing Booth,1.5
arulfittron,The Package,2.5
arulfittron,Bad Genius,4.25
arulfittron,Galih dan Ratna,3.34375
arulfittron,Mary Poppins Returns,3.0
arulfittron,Peter Rabbit,0.5
arulfittron,Solo: A Star Wars Story,2.0
arulfittron,The Angry Birds Movie 2,3.5
arulfittron,Thor: Ragnarok,2.753125
arulfittron,The Incredibles 2,3.4375
arulfittron,The Incredibles 2,3.4375
arulfittron,The Secret Life of Pets 2,3.5
arulfittron,The Nutcracker and the Four Realms,2.53125
arulfittron,The Little Mermaid,3.125
arulfittron,Okja,2.25
arulfittron,Ant-Man and the Wasp,2.705357
arulfittron,Avengers: Infinity War,2.916667
arulfittron,Black Panther,3.583333
arulfittron,Black Panther,3.0
arulfittron,Buffalo Boys,2.5
arulfittron,Burning,4.5
arulfittron,Christopher Robin,4.5
arulfittron,Berlin Syndrome,1.25
arulfittron,A Wrinkle in Time,2.833333
arulfittron,Long Shot,4.5
arulfittron,Sin City,3.5
arulfittron,The Kissing Booth 2,2.5
arulfittron,Ip Man 4: The Finale,3.0
arulfittron,Milea,2.0
arulfittron,Lady Bird,2.607143
arulfittron,Uncut Gems,4.0
arulfittron,Dilan 1991,2.5
arulfittron,Si Doel the Movie,3.0
arulfittron,The Half Of It,3.0
arulfittron,My Stupid Boss 2,3.5
arulfittron,The Willoughbys,3.0
arulfittron,The Florida Project,2.5
arulfittron,Happy Old Year,2.5
arulfittron,Tootsies & The Fake,2.5
arulfittron,All The Bright Places,3.0
arulfittron,To All the Boys: P.S. I Still Love You,3.0
arulfittron,Love for Sale 2,4.0
arulfittron,A Ghost Story,1.75
arulfittron,Posesif,4.0
arulfittron,Cahaya Dari Timur Beta Maluku,4.5
arulfittron,Eurovision Song Contest: The Story of Fire Saga,3.5
arulfittron,6 Underground,2.5
arulfittron,Marriage Story,5.0
arulfittron,After,1.5
arulfittron,Love for Sale,3.041667
arulfittron,The Perfect Date,2.5
arulfittron,The Sky Is Pink,3.5
arulfittron,It Comes at Night,2.260417
arulfittron,Atlantics,3.0
arulfittron,The Irishman,3.5
arulfittron,Point Blank,2.5
arulfittron,Unicorn Store,2.0
arulfittron,My Stupid Boss,1.75
arulfittron,The Last Airbender,0.375
arulfittron,Hugo,4.1875
arulfittron,The Bling Ring,3.75
arulfittron,Sinister 2,2.0
arulfittron,Olympus Has Fallen,3.0
arulfittron,Habibie & Ainun,4.291667
arulfittron,Rudy Habibie,2.166667
arulfittron,Surga Yang Tak Dirindukan,2.5
arulfittron,Chernobyl Diaries,1.0
arulfittron,Cloud Atlas,5.0
arulfittron,Dallas Buyers Club,2.5
arulfittron,Surat Dari Praha,2.482143
arulfittron,The Croods,4.0
arulfittron,Chappie,2.5
arulfittron,The Interview,3.0
arulfittron,The November Man,1.5
arulfittron,Inception,5.0
arulfittron,Django Unchained,5.0
arulfittron,The Twilight Saga: Breaking Dawn: Part 2,3.0
arulfittron,The Twilight Saga: Eclipse,3.416667
arulfittron,Sabotage,2.5
arulfittron,The Darkest Hour,1.541667
arulfittron,Crimson Peak,4.5
arulfittron,Insidious,3.375
arulfittron,The BFG,1.857639
arulfittron,The Conjuring,4.0
arulfittron,The Conjuring 2,4.0
arulfittron,Tanda Tanya,2.5
arulfittron,Triple 9,1.5
arulfittron,3 Days to Kill,2.0
arulfittron,Cloudy with a Chance of Meatballs 2,3.5
arulfittron,Snowden,3.5
arulfittron,ParaNorman,3.5
arulfittron,The Smurfs 2,2.0
arulfittron,How to Train Your Dragon 2,4.5
arulfittron,Seventh Son,1.0
arulfittron,Seventh Son,0.5
arulfittron,Mr. Peabody & Sherman,4.0
arulfittron,Headshot,4.5
arulfittron,Jupiter Ascending,2.0
arulfittron,Train to Busan,2.5
arulfittron,Transcendence,2.5
arulfittron,Turbo,3.0
arulfittron,Zathura,4.5
arulfittron,Ip Man,2.5
arulfittron,Twilight,3.208333
arulfittron,Star Trek,4.5
arulfittron,Wild Child,4.25
arulfittron,Moonlight,2.75
arulfittron,Left Behind,3.4375
arulfittron,Blue Valentine,4.5
arulfittron,The Edge of Seventeen,2.975
arulfittron,American Ultra,2.375
arulfittron,Casino Royale,5.0
arulfittron,Chicken Little,3.155844
arulfittron,Superman Returns,2.916667
arulfittron,Teenage Mutant Ninja Turtles,1.5
arulfittron,Zombieland,2.5
arulfittron,,2.529018
danieldokter,Gunpowder Milkshake,3.75
danieldokter,Wind River,2.9375
danieldokter,Man in Love,2.920833
danieldokter,Beckett,3.025
danieldokter,The Kissing Booth 3,3.5
danieldokter,The Swarm,2.333333
danieldokter,Five Feet Apart,2.25
danieldokter,A Perfect Fit,4.5
danieldokter,A Classic Horror Story,3.0
danieldokter,Midnight Sun,2.715278
danieldokter,Si Doel the Movie 2,3.421875
danieldokter,Haseen Dillruba,3.369643
danieldokter,The 8th Night,2.3125
danieldokter,Ali & Ratu Ratu Queens,3.194444
danieldokter,Wish Dragon,2.5
danieldokter,Army of the Dead,2.75
danieldokter,The Woman in the Window,3.209416
danieldokter,Super Me,3.125
danieldokter,The Mitchells vs The Machines,3.1
danieldokter,Stowaway,2.203125
danieldokter,Ride or Die,1.25
danieldokter,Night in Paradise,2.214286
danieldokter,Tersanjung the Movie,2.973485
danieldokter,Pagglait,2.8125
danieldokter,The Last Mercenary,2.922917
danieldokter,Two Distant Strangers,3.272727
danieldokter,Thunder Force,1.875
danieldokter,Nightbooks,3.266667
danieldokter,Paradise Hills,2.5
danieldokter,Death to 2020,2.918182
danieldokter,Geez & Ann,2.678571
danieldokter,Generasi 90an: Melankolia,2.25
danieldokter,I Care a Lot,2.921875
danieldokter,June & Kopi,3.03125
danieldokter,Layla Majnun,3.078125
danieldokter,Ma Rainey's Black Bottom,2.434524
danieldokter,Mariposa,3.637755
danieldokter,Moxie,3.4775
danieldokter,Outside the Wire,2.495833
danieldokter,Pieces of a Woman,2.5
danieldokter,Space Sweepers,2.304167
danieldokter,Tarung Sarung,2.920139
danieldokter,The Call,2.61
danieldokter,The White Tiger,3.833333
danieldokter,We Can Be Heroes,3.2875
danieldokter,Ludo,2.6875
danieldokter,Mile 22,2.49375
danieldokter,His House,3.055
danieldokter,Holidate,2.1125
danieldokter,Over the Moon,3.202381
danieldokter,Rebecca,2.782197
danieldokter,The Trial of the Chicago 7,3.333333
danieldokter,Hubie Halloween,2.875
danieldokter,The Outpost,3.125
danieldokter,Enola Holmes,3.316667
danieldokter,Whipped,3.1875
danieldokter,The Devil All The Time,1.589286
danieldokter,The Babysitter: Killer Queen,3.333333
danieldokter,Cargo,2.617857
danieldokter,#Alive,3.016369
danieldokter,My Octopus Teacher,3.75
danieldokter,I'm Thinking of Ending Things,1.760417
danieldokter,Ave Maryam,3.09375
danieldokter,Project Power,3.013889
danieldokter,Last Knights,2.753571
danieldokter,Lincoln,2.6625
danieldokter,Midnight Special,2.25
danieldokter,Movie 43,3.3125
danieldokter,Muppets Most Wanted,3.141667
danieldokter,Nightcrawler,0.714286
danieldokter,Scary Movie 5,4.0
danieldokter,Shark Night,2.5
danieldokter,Legend of the Guardians: The Owls of Ga'Hoole,2.428977
danieldokter,"Love, Rosie",3.25
danieldokter,Room,2.763889
danieldokter,Searching for Sugar Man,3.75
danieldokter,Velvet Buzzsaw,2.402778
danieldokter,The Doll 2,3.125
danieldokter,Polar,2.652778
danieldokter,Bird Box,2.944444
danieldokter,Sabrina,2.6875
danieldokter,Target,2.4375
danieldokter,Apostle,1.462798
danieldokter,The After Party,2.5
danieldokter,Beyond Skyline,3.375
danieldokter,The Outsider,3.375
danieldokter,Bullet Head,3.5
danieldokter,FullMetal Alchemist,2.138889
danieldokter,Irreplaceable You,2.875
danieldokter,The Ballad of Buster Scruggs,2.770833
danieldokter,The Package,3.154762
danieldokter,Set It Up,3.341837
danieldokter,Bad Genius,2.6625
danieldokter,Psychokinesis,2.770833
danieldokter,Benji,2.027778
danieldokter,Steel Rain,2.8125
danieldokter,Forgotten,4.25
danieldokter,First Kill,0.75
danieldokter,Galih dan Ratna,3.076136
danieldokter,Goosebumps 2: Haunted Halloween,3.007813
danieldokter,Kung Fu Yoga,3.218182
danieldokter,Mary Poppins Returns,3.490741
danieldokter,Molly's Game,2.816667
danieldokter,Peter Rabbit,3.0875
danieldokter,Solo: A Star Wars Story,2.363636
danieldokter,Spider-Man: Into the Spider-Verse,3.525
danieldokter,The Angry Birds Movie 2,2.1875
danieldokter,The Pursuit,2.5
danieldokter,Thor: Ragnarok,2.972222
danieldokter,The Force,3.583333
danieldokter,The Foreigner,2.75
danieldokter,The Hurricane Heist,2.830729
danieldokter,The Secret Life of Pets 2,2.908333
danieldokter,The Nutcracker and the Four Realms,3.133333
danieldokter,The Little Mermaid,2.795455
danieldokter,Bright,2.5625
danieldokter,Death Note,3.113636
danieldokter,Okja,3.875
danieldokter,Ant-Man and the Wasp,3.0
danieldokter,Avengers: Infinity War,3.314286
danieldokter,Black Panther,1.0
danieldokter,Buffalo Boys,2.923469
danieldokter,Burning,3.317708
danieldokter,Christopher Robin,3.232143
danieldokter,Berlin Syndrome,2.578125
danieldokter,Icarus,3.75
danieldokter,War Machine,2.84375
danieldokter,A Wrinkle in Time,3.0
danieldokter,American Assassin,2.5
danieldokter,Mudbound,2.625
danieldokter,Long Shot,3.75
danieldokter,Newness,3.5
danieldokter,Chasing the Dragon,2.789063
danieldokter,The Cloverfield Paradox,2.680556
danieldokter,Voyeur,2.25
danieldokter,Cult of Chucky,2.833333
danieldokter,6 Days,2.5
danieldokter,Sin City,1.625
danieldokter,The Kissing Booth 2,3.214286
danieldokter,Ip Man 4: The Finale,3.1875
danieldokter,The Old Guard,3.5
danieldokter,Milea,2.61627
danieldokter,Da 5 Bloods,2.75
danieldokter,Before I Fall,3.5
danieldokter,The Night Clerk,2.5
danieldokter,Lady Bird,3.166667
danieldokter,The Disaster Artist,3.234524
danieldokter,Uncut Gems,3.0
danieldokter,Dilan 1990,2.75
danieldokter,Dilan 1991,2.625
danieldokter,Si Doel the Movie,3.421875
danieldokter,The Half Of It,4.125
danieldokter,My Stupid Boss 2,2.847222
danieldokter,Time to Hunt,2.34375
danieldokter,Love Wedding Repeat,2.678125
danieldokter,The Killing of a Sacred Deer,2.607143
danieldokter,Happy Old Year,2.621795
danieldokter,Lost Girls,3.041667
danieldokter,Spenser Confidential,3.4375
danieldokter,Love for Sale 2,3.145833
danieldokter,A Ghost Story,2.583333
danieldokter,The Two Popes,2.753472
danieldokter,Cahaya Dari Timur Beta Maluku,4.5
danieldokter,Eurovision Song Contest: The Story of Fire Saga,2.916667
danieldokter,6 Underground,3.833333
danieldokter,Marriage Story,2.791667
danieldokter,Master Z: The Ip Man Legacy,2.873333
danieldokter,Love for Sale,3.145833
danieldokter,Munafik 2,2.71875
danieldokter,Triple Frontier,2.59375
danieldokter,The Sky Is Pink,2.5
danieldokter,It Comes at Night,2.5
danieldokter,The Irishman,4.166667
danieldokter,The Highwaymen,2.931548
danieldokter,The Silence,2.166667
danieldokter,The Perfection,2.291667
danieldokter,Point Blank,2.9375
danieldokter,Shadow,2.989583
danieldokter,Drive,4.375
danieldokter,My Stupid Boss,0.0
danieldokter,The Last Airbender,2.5
danieldokter,Hugo,2.1875
danieldokter,The Bling Ring,2.8125
danieldokter,The Danish Girl,3.333333
danieldokter,Sinister 2,2.493056
danieldokter,Olympus Has Fallen,2.930556
danieldokter,Selfless,2.541667
danieldokter,Habibie & Ainun,2.703125
danieldokter,Black Sea,3.75
danieldokter,Rudy Habibie,2.1875
danieldokter,Surga Yang Tak Dirindukan,2.8125
danieldokter,The Doll,3.75
danieldokter,The Theory of Everything,3.5625
danieldokter,Chernobyl Diaries,4.25
danieldokter,Clash of the Titans,2.795455
danieldokter,Cloud Atlas,4.5
danieldokter,Clouds of Sils Maria,3.3125
danieldokter,Dallas Buyers Club,3.833333
danieldokter,Don't Be Afraid of the Dark,2.15625
danieldokter,Don't Knock Twice,3.375
danieldokter,Earth to Echo,2.408333
danieldokter,Silent Hill: Revelation,3.0
danieldokter,Soul Surfer,2.625
danieldokter,Stonehearst Asylum,3.560897
danieldokter,Suckseed,3.214286
danieldokter,Surat Dari Praha,3.545455
danieldokter,The Adventures of Tintin,5.0
danieldokter,The Autopsy of Jane Doe,3.166667
danieldokter,The Book of Eli,1.875
danieldokter,The Captive,2.539063
danieldokter,The Company Men,2.5
danieldokter,The Croods,3.318182
danieldokter,The Forgotten,2.5
danieldokter,The Frozen Ground,2.0
danieldokter,The Iron Lady,3.215278
danieldokter,Grown Ups,2.313889
danieldokter,Chappie,2.3125
danieldokter,Extraction,3.125
danieldokter,Green Lantern,4.25
danieldokter,The Interview,0.875
danieldokter,The November Man,2.40625
danieldokter,Walk of Shame,3.75
danieldokter,Inception,3.333333
danieldokter,Django Unchained,3.397727
danieldokter,The Twilight Saga: Eclipse,2.816406
danieldokter,Brick Mansions,4.166667
danieldokter,Snowpiercer,3.75
danieldokter,Kung Fu Panda 2,3.791667
danieldokter,Underworld: Awakening,2.526786
danieldokter,Spy Kids: All the Time in the World,2.5
danieldokter,Sabotage,0.75
danieldokter,Due Date,3.125
danieldokter,Madagascar 3: Europe's Most Wanted,2.5
danieldokter,The Darkest Hour,3.4375
danieldokter,The Whole Truth,2.520833
danieldokter,Crimson Peak,2.421875
danieldokter,Insidious,3.25
danieldokter,The BFG,3.166667
danieldokter,The Conjuring,3.0
danieldokter,The Conjuring 2,2.5
danieldokter,War Dogs,1.920455
danieldokter,Shutter Island,2.75
danieldokter,The Next Three Days,4.25
danieldokter,Tanda Tanya,3.046875
danieldokter,Triple 9,3.055556
danieldokter,3 Days to Kill,3.0
danieldokter,Cloudy with a Chance of Meatballs 2,3.375
danieldokter,Snowden,3.216667
danieldokter,ParaNorman,2.75
danieldokter,Real Steel,3.125
danieldokter,The Smurfs 2,3.583333
danieldokter,How to Train Your Dragon 2,2.5625
danieldokter,Puss in Boots,2.1875
danieldokter,The Smurfs,2.5
danieldokter,Seventh Son,2.625
danieldokter,Mr. Peabody & Sherman,2.5
danieldokter,Headshot,3.0
danieldokter,Pandora,2.5
danieldokter,Ip Man 3,2.465278
danieldokter,The Roommate,1.756944
danieldokter,The Social Network,5.0
danieldokter,Train to Busan,3.5
danieldokter,Transcendence,2.583333
danieldokter,Turbo,3.25
danieldokter,Tusk,0.714286
danieldokter,Poseidon,2.5
danieldokter,3 Idiots,5.0
danieldokter,A Love Story,2.414773
danieldokter,Ip Man,4.125
danieldokter,Garuda Di Dadaku,2.5
danieldokter,Ghost Rider,1.208333
danieldokter,Twilight,4.25
danieldokter,Memoirs of a Geisha,3.169643
danieldokter,Star Trek,2.4375
danieldokter,The Strangers,3.5
danieldokter,The Lovely Bones,2.5625
danieldokter,The Signal,3.583333
danieldokter,Taare Zameen Par,2.0
danieldokter,Moonlight,2.5
danieldokter,17 Again,2.5
danieldokter,Left Behind,2.203125
danieldokter,Safe House,3.416667
danieldokter,The American,2.708333
danieldokter,The Founder,4.0
danieldokter,Young Adult,2.625
danieldokter,Captain Fantastic,2.25
danieldokter,Blue Valentine,3.25
danieldokter,Barely Lethal,2.85
danieldokter,Anesthesia,2.5
danieldokter,Dead Man Down,3.326389
danieldokter,Yes Man,2.083333
danieldokter,Letters to Juliet,2.5
danieldokter,American Ultra,3.2875
danieldokter,Bolt,2.671875
danieldokter,The Brave One,3.25
danieldokter,The Brave One,2.5
danieldokter,Casino Royale,3.1875
danieldokter,Cloverfield,2.5
danieldokter,Sherlock Holmes,4.25
danieldokter,Spider-Man 3,2.5
danieldokter,Superman Returns,3.75
danieldokter,Teenage Mutant Ninja Turtles,2.458333
danieldokter,The Amityville Horror,2.5
danieldokter,The Final Destination,2.8125
danieldokter,The Princess and the Frog,2.751894
danieldokter,The Pursuit of Happyness,2.5
danieldokter,V for Vendetta,2.875
danieldokter,Zombieland,3.0
danieldokter,Merantau,2.84375
danieldokter,Paranormal Activity,2.5
danieldokter,Race to Witch Mountain,2.69697
danieldokter,Revolutionary Road,3.0
danieldokter,Righteous Kill,2.458333
danieldokter,Friday the 13th,4.25
Elbert_Reyner,Gunpowder Milkshake,2.901042
Elbert_Reyner,Wind River,3.166667
Elbert_Reyner,Man in Love,3.0
Elbert_Reyner,Five Feet Apart,3.285714
Elbert_Reyner,Blood Red Sky,3.5
Elbert_Reyner,Kingdom: Ashin of the North,2.5
Elbert_Reyner,The Last Letter From Your Lover,2.5
Elbert_Reyner,A Classic Horror Story,2.5
Elbert_Reyner,Midnight Sun,2.5
Elbert_Reyner,Army of the Dead,3.5
Elbert_Reyner,The Woman in the Window,2.5
Elbert_Reyner,Super Me,2.5
Elbert_Reyner,The Mitchells vs The Machines,2.5
Elbert_Reyner,I Care a Lot,3.5
Elbert_Reyner,Ma Rainey's Black Bottom,2.630208
Elbert_Reyner,Mariposa,3.6875
Elbert_Reyner,Outside the Wire,3.125
Elbert_Reyner,Pieces of a Woman,3.5
Elbert_Reyner,Space Sweepers,2.5
Elbert_Reyner,The Call,3.0
Elbert_Reyner,Mile 22,3.0
Elbert_Reyner,Over the Moon,3.083333
Elbert_Reyner,The Trial of the Chicago 7,4.0
Elbert_Reyner,The Outpost,3.0
Elbert_Reyner,Enola Holmes,3.5
Elbert_Reyner,The Devil All The Time,4.0
Elbert_Reyner,Cargo,3.083333
Elbert_Reyner,The Social Dilemma,3.192708
Elbert_Reyner,#Alive,4.0
Elbert_Reyner,Ave Maryam,3.375
Elbert_Reyner,Last Night,4.0
Elbert_Reyner,Legion,2.9
Elbert_Reyner,Lincoln,2.916667
Elbert_Reyner,Midnight Special,2.333333
Elbert_Reyner,Muppets Most Wanted,3.25
Elbert_Reyner,Nightcrawler,2.979167
Elbert_Reyner,Scary Movie 5,2.0
Elbert_Reyner,"Love, Rosie",3.041667
Elbert_Reyner,Room,5.0
Elbert_Reyner,Velvet Buzzsaw,2.5
Elbert_Reyner,The Doll 2,3.125
Elbert_Reyner,Sabrina,2.5
Elbert_Reyner,The Night Comes for Us,2.4525
Elbert_Reyner,Apostle,2.859375
Elbert_Reyner,Us and Them,3.5
Elbert_Reyner,Beyond Skyline,2.666667
Elbert_Reyner,Bullet Head,1.5
Elbert_Reyner,FullMetal Alchemist,2.5
Elbert_Reyner,The Ballad of Buster Scruggs,2.8125
Elbert_Reyner,Bad Genius,3.645833
Elbert_Reyner,Steel Rain,4.0
Elbert_Reyner,Forgotten,3.5
Elbert_Reyner,The Ritual,3.5
Elbert_Reyner,Galih dan Ratna,3.6
Elbert_Reyner,Kung Fu Yoga,3.75
Elbert_Reyner,Molly's Game,4.5
Elbert_Reyner,Peter Rabbit,1.0
Elbert_Reyner,Solo: A Star Wars Story,3.5
Elbert_Reyner,Star Wars: Episode VIII: The Last Jedi,3.333333
Elbert_Reyner,Thor: Ragnarok,2.972222
Elbert_Reyner,The Foreigner,2.079167
Elbert_Reyner,The Hurricane Heist,3.0
Elbert_Reyner,The Incredibles 2,4.0
Elbert_Reyner,The Secret Life of Pets 2,3.0
Elbert_Reyner,The Little Mermaid,2.375
Elbert_Reyner,Bright,2.34375
Elbert_Reyner,Death Note,2.416667
Elbert_Reyner,Okja,3.125
Elbert_Reyner,Ant-Man and the Wasp,4.0
Elbert_Reyner,Avengers: Infinity War,2.5625
Elbert_Reyner,Black Panther,5.0
Elbert_Reyner,Buffalo Boys,2.5125
Elbert_Reyner,Burning,3.5
Elbert_Reyner,Christopher Robin,3.125
Elbert_Reyner,Berlin Syndrome,3.21875
Elbert_Reyner,Lucid Dream,3.09375
Elbert_Reyner,War Machine,2.291667
Elbert_Reyner,A Wrinkle in Time,0.75
Elbert_Reyner,American Assassin,2.926136
Elbert_Reyner,Mudbound,2.5
Elbert_Reyner,1922,4.375
Elbert_Reyner,Long Shot,4.0
Elbert_Reyner,Chasing the Dragon,3.611111
Elbert_Reyner,The Cloverfield Paradox,3.0
Elbert_Reyner,Sin City,2.5
Elbert_Reyner,The Old Guard,3.0
Elbert_Reyner,The Witch: Part 1 - The Subversion,3.5
Elbert_Reyner,Before I Fall,3.5
Elbert_Reyner,Lady Bird,3.5
Elbert_Reyner,The Disaster Artist,3.95
Elbert_Reyner,Ne Zha,3.375
Elbert_Reyner,Uncut Gems,2.916667
Elbert_Reyner,Dilan 1990,4.0
Elbert_Reyner,Dilan 1991,2.0
Elbert_Reyner,The Half Of It,4.0
Elbert_Reyner,My Stupid Boss 2,3.5
Elbert_Reyner,Time to Hunt,2.5
Elbert_Reyner,The Killing of a Sacred Deer,2.733333
Elbert_Reyner,Angel Has Fallen,3.0
Elbert_Reyner,Happy Old Year,3.5
Elbert_Reyner,All The Bright Places,3.0
Elbert_Reyner,Cahaya Dari Timur Beta Maluku,2.5
Elbert_Reyner,6 Underground,3.0
Elbert_Reyner,Marriage Story,2.799242
Elbert_Reyner,The Island,3.6875
